0xffc18584,_GetSystemTime
0xffc4cc6c,PT_GetLowBatLv_FW
0xffc4cbbc,PT_GetPreWeakBatLv_FW
0xffc4ce20,PT_GetPropertyCaseInt_FW
0xffc4ccc4,PT_GetSysLowBatLv_FW
0xffc4cde0,PT_GetSystemTime_FW
0xffc4cc14,PT_GetWeakBatLv_FW
0xffc4cef8,PT_LCD_BkColorDef_FW
0xffc4d054,PT_MFOff_FW
0xffc4d044,PT_MFOn_FW
0xffc4cdb8,PT_mod_FW
0xffc4cfdc,PT_MoveDigitalZoomAt_FW
0xffc4cfbc,PT_MoveDigitalZoomToTele_FW
0xffc4cfcc,PT_MoveDigitalZoomToWide
0xffc4cfcc,PT_MoveDigitalZoomToWide_FW
0xffc4cfa4,PT_MoveOpticalZoomAt
0xffc4cfa4,PT_MoveOpticalZoomAt_FW
0xffc4cf7c,PT_MoveOpticalZoomToTele_FW
0xffc4cf90,PT_MoveOpticalZoomToWide_FW
0xffc4ca8c,PT_MovieRecordStopped_FW
0xffc4ca6c,PT_NextShootAvailable_FW
0xffc4c8b8,PT_PlaySound
0xffc4cedc,PT_PlaySound_FW
0xffc4ca64,PT_RecreviewAvailable_FW
0xffc4cdf4,PT_SetPropertyCaseInt_FW
0xffc4cb50,PT_StartBatteryTest_FW
0xffc4d034,PT_UnlockAE_FW
0xffc4d014,PT_UnlockAF_FW
0xffd344fc,PTM_AllReset_FW
0xffc625cc,PTM_AllResetToFactorySetting_FW
0xffd35228,PTM_BackupUIProperty_FW
0xffc62a6c,PTM_GetCurrentItem_FW
0xffd34860,PTM_GetWorkingCaptureMode_FW
0xffd3515c,PTM_IsEnableItem_FW
0xffd34c10,PTM_NextItem_FW
0xffd34c18,PTM_PrevItem_FW
0xffc62b0c,PTM_RestoreUIProperty_FW
0xffc62944,PTM_SetCurrentCaptureMode_FW
0xffd34878,PTM_SetCurrentItem_FW
0xffd34f14,PTM_SetProprietyEnable_FW
0xffe3d8d8,PutInNdFilter
0xffe3d910,PutOutNdFilter
0xffc5ab68,PutsCameraLogEvent_FW
0xffd7d0ec,qsort
0xffda0264,QuietImager_FW
0xffc0da14,rand
0xffc0a15c,Read
0xffc0a15c,read
0xffc0a15c,Read_FW
0xffdd96c0,ReadFastDir
0xffc03b78,realloc
0xffdddf94,reboot_fw_update
0xffc64d6c,Rec2PB
0xffdedd0c,ReceiveMechaCircuitDataAll_FW
0xffc17b08,ReceiveMessageQueue
0xffc0bccc,ReceiveMessageQueueStrictly
0xffc39cd4,RefreshAdjustmentTableMirror_FW
0xffd7c830,RefreshPhysicalScreen
0xffc59d88,RegisterEventProcedure
0xffc0b5a0,RegisterInterruptHandler
0xffd2c374,RegisterLanguageName_FW
0xffc17f20,ReleaseRecursiveLock
0xffdc13e0,RemoveTransparentMemory_FW
0xffc133e0,RenameFile_Fut
0xffdece04,ResetFocusLens
0xffdece04,ResetFocusLens_FW
0xffded900,ResetIris_FW
0xffde36f4,ResetIrisActuator_FW
0xffdedf20,ResetZoomLens
0xffdedf20,ResetZoomLens_FW
0xffdedf4c,ResetZoomLensToFirst_FW
0xffdedf8c,ResetZoomLensToTermiante_FW
0xffc19b5c,Restart
0xffc5cc20,RomCheckSum_FW
0xffc0c4c0,RotateConsoleZOder_FW
0xffc39a84,SaveAdjustmentTable_FW
0xffc39a9c,SaveAdjustmentValue_FW
0xffd2c370,SaveLanguageNameList_FW
0xffe43c9c,SavePaletteData
0xffdf1b4c,SDump_FW
0xffdee5ac,SelectPositionSignal_FW
0xffdedce8,SendMechaCircuitData_FW
0xffc61c0c,set_control_event
0xffe41c40,SetAE_ShutterSpeed
0xffc62190,SetAutoShutdownTime
0xffc62190,SetAutoShutdownTime_FW
0xffc68210,SetCurrentCaptureModeType
0xffc68210,SetCurrentCaptureModeType_FW
0xffce0d3c,SetDefaultRecParameter_FW
0xffce1084,SetDefectRecParameter_FW
0xffc387fc,SetDUIDFixFlag_FW
0xffc38740,SetDurianMode_FW
0xffc17884,SetEventFlag
0xffc38798,SetFactoryMode_FW
0xffc13eb4,SetFileAttributes
0xffc13e64,SetFileTimeStamp
0xffded420,SetFocusLensCondition_FW
0xffded40c,SetFocusLensDefaultPullOutTable_FW
0xffded7c8,SetFocusLensDriveVoltage_FW
0xffded840,SetFocusLensHoldVoltage_FW
0xffded5c4,SetFocusLensMaxSpeedLimit_FW
0xffded804,SetFocusLensSettingWaitVoltage_FW
0xffded324,SetFocusLensSpeed_FW
0xffded350,SetFocusLensSpeedTable_FW
0xffdee36c,SetGyro10BitDACPitch_FW
0xffdee380,SetGyro10BitDACYaw_FW
0xffdee3f0,SetGyroFilterChargeStart_FW
0xffdee404,SetGyroFilterChargeStop_FW
0xffdee39c,SetGyroHPFINOffsetPitch_FW
0xffdee3b0,SetGyroHPFINOffsetYaw_FW
0xffc592e8,SetHPTimerAfterNow
0xffc59368,SetHPTimerAfterTimeout
0xffd1518c,SetIgnoreAVJACK_FW
0xffdee184,SetISDriveAaxis_FW
0xffdee198,SetISDriveBaxis_FW
0xffdee1fc,SetISGyroGainAaxis_FW
0xffdee210,SetISGyroGainBaxis_FW
0xffdee1d4,SetISHallGainAaxis_FW
0xffdee1e8,SetISHallGainBaxis_FW
0xffdee1ac,SetISHallOffsetAaxis_FW
0xffdee1c0,SetISHallOffsetBaxis_FW
0xffdee5d0,SetISHPFCutoff_FW
0xffdee3d4,SetISTuningFlag_FW
0xffc61eb8,SetLogicalEventActive
0xffdede74,SetMechaShutterWaitTimeSetting_FW
0xffc273dc,SetMontblancVSize_FW
0xffd35228,SetParameterData
0xffc5d9b4,SetPropertyCase
0xffd15140,SetRawSWCheckMode_FW
0xffc61f08,SetScriptMode
0xffc61f08,SetScriptMode_FW
0xffd150f0,SetSDPwrPort_FW
0xffce1068,SetSensitiveDefectRecParameter_FW
0xffce1078,SetSensitiveRecParameter_FW
0xffc0b5e0,SetSR
0xffc186bc,SetTimerAfter
0xffc1873c,SetTimerWhen
0xffc2b3dc,SetUSBToDCPMode_FW
0xffde7b8c,SetZoomActuatorSpeedPPS_FW
0xffdee0fc,SetZoomLensSpeedMode_FW
0xffdee558,SetZoomPosition_FW
0xffd15448,ShowAllTaskInfo_FW
0xffc5ac18,ShowCameraLog_FW
0xffc5abac,ShowCameraLogInfo_FW
0xffc397e8,ShowDefaultAdjTableVersion_FW
0xffded550,ShowFocusLensCurrentSpeedTable_FW
0xffd2c344,ShowLanguageNameList_FW
0xffc618a4,ShowLogicalEventName_FW
0xffd14fb0,ShowMechaMacro_FW
0xffd15130,ShowPhySwStatus_FW
0xffd15174,ShowSDStatus_FW
0xffdc1310,ShowTransparentMemory_FW
0xffd2a028,ShutdownPlayModeMenu_FW
0xffd2a0e0,ShutdownPlayModeMenuWithoutPbRedraw_FW
0xffd29f78,ShutdownRecModeMenu_FW
0xffc18168,SleepTask
0xffc18168,SleepTask_FW
0xffc0d7c8,sprintf_FW
0xffc0da08,srand
0xffc4d064,SS.Create_FW
0xffd7d128,sscanf_FW
0xffc5ac60,StartCameraLog_FW
0xffd16184,StartClockMode_FW
0xffe0777c,StartDirectTransferManager_FW
0xffe08448,StartDtConfirmMenu_FW
0xffe5c408,StartDtExecuteMenu_FW
0xffc388c4,StartFactoryModeController_FW
0xffc74c28,StartGUISystem_FW
0xffdee638,StartImStEventProc_FW
0xffdee148,StartISLocalAdjust_FW
0xffc4a190,StartISLocalAutoCenter_FW
0xffc4a1d0,StartISLocalHallAdjust_FW
0xffcdec94,StartLogOut_FW
0xffd29e8c,StartPlayModeMenu_FW
0xffd29ef4,StartRecModeMenu
0xffd29ef4,StartRecModeMenu_FW
0xffc0d04c,StartRedirectUART_FW
0xffdc1988,StartSoundPlay_FW
0xffdc1950,StartSoundRecord_FW
0xffdf6e2c,StartTransferOrderMenu_FW
0xffc5c7c0,StartWDT_FW
0xffc13d94,stat
0xffc5ae24,StopCameraLog_FW
0xffcde9ec,StopLogOut_FW
0xffe08300,StoptDtConfirmMenu_FW
0xffc5c824,StopWDT_FW
0xffc74d74,strcat
0xffc74dfc,strchr
0xffc0d8a4,strcmp
0xffc0d8cc,strcmp_FW
0xffc0d88c,strcpy
0xffc0d88c,strcpy_FW
0xffc751fc,strftime
0xffc0d8e8,strlen
0xffc0d8e8,strlen_FW
0xffc74db0,strncmp
0xffc1dcc8,strncpy
0xffc74e20,strrchr
0xffc1df00,strtol
0xffc1dd04,strtolx
0xffd15ae8,System.Create_FW
0xffd15458,System.Delete_FW
0xffd15ae8,SystemEventInit_FW
0xffc0b774,TakeSemaphore
0xffc0b774,TakeSemaphore_FW
0xffc0bca0,TakeSemaphoreStrictly
0xffc7e1fc,task_AfIntSrvTask
0xffc1dfe0,task_AFTask
0xffc35764,task_AudioTsk
0xffde9f28,task_AviRead
0xffd1352c,task_AviWrite
0xffc34330,task_BeepTask
0xffc8c308,task_BrtMsrTask
0xffc199d0,task_Bye
0xffc4f0f8,task_CaptSeq
0xffc4f0f8,task_CaptSeqTask
0xffc050b4,task_ClockSave
0xffd9db64,task_CntFlashTask
0xffc657ec,task_CommonDrivers
0xffdef2b0,task_CreateHeaderTask
0xffc60848,task_CtrlSrv
0xffd09db0,task_CZ
0xffdb2dac,task_DCPClassTask
0xffc9c1dc,task_DetectMoveTask
0xffc9ddac,task_DevelopModule
0xffda95e0,task_DirectOpEventQueueMngr
0xffceeedc,task_DPOFTask
0xffc6c1b4,task_DSITask
0xffd191ac,task_DvlpSeqTask
0xffc9e128,task_EFChargeT
0xffe55050,task_EffctDrv
0xffc5d4c4,task_EvShel
0xffc973e4,task_ExpDrv
0xffc973e4,task_ExpDrvTask
0xffc6bf80,task_FaceFrame
0xffcd50a8,task_Fencing
0xffdd55d0,task_FileScheduleTask
0xffdd6408,task_FileWrite
0xffdd6408,task_FileWriteTask
0xffddd1f4,task_FilYuvMaker
0xffddfbbc,task_FocusEvent
0xffce7eac,task_FolderCreateCheckTask
0xffcf6ee8,task_FORMAT_TASK_NAME
0xffcf6de8,task_FORMAT_TASK_PROGRESS
0xffc2419c,task_FramePosition
0xffc41a84,task_FsIoNotifyTask
0xffc36d28,task_FWDDATA
0xffc26bfc,task_ImageSensorTask
0xffc46908,task_ImgPlayDrv
0xffd04bb8,task_ImgTrim
0xffc657b4,task_InitFileModules
0xffde2c28,task_IrisEvent
0xffd10bf0,task_ISComTask
0xffc49918,task_ISMainTask
0xffc317f8,task_LcdConTask
0xffc34780,task_LEDCon
0xffc48a94,task_LensController
0xffde5a3c,task_MechaShutter
0xffce8630,task_MetaCtg
0xffc50400,task_MovieCtrlTask
0xffdebdd4,task_MoviePlay
0xffc4bbbc,task_MovieRecord
0xffc9b224,task_OBCtrlTask
0xffc5b210,task_OpePlay
0xffc118c8,task_PhySw
0xffcb6720,task_PreLoadTask
0xffc4cad4,task_PT_BatTestTask
0xffcbd820,task_RapiRevr
0xffe52248,task_ReadFileTask
0xffdd773c,task_ReadScheduleTask
0xffc47ab8,task_RedEyeCapt
0xffd069d4,task_RedEyePly
0xffc44544,task_SD1stInit
0xffdacb30,task_SelectThumbCache
0xffcac49c,task_SesnMngr
0xffd1b648,task_SoundPlay
0xffd1acac,task_SoundRecord
0xffca2174,task_SsgMainTask
0xffca2398,task_SsgPeriodTask
0xffc4e368,task_SsStartupTask
0xffc5326c,task_SsTask
0xffc0cd28,task_Startup
0xffc1a234,task_StartupImage
0xffcaa4c0,task_SynchTask
0xffcaa438,task_SyncPeriod
0xffc107dc,task_TempCheck
0xffca5ac8,task_TgTask
0xffc3752c,task_Thermometer
0xffcacfbc,task_TimerUtility
0xffcbae20,task_TrnsCtrlTask
0xffc0cef8,task_UartLog
0xffd1bc9c,task_WavRead
0xffdf080c,task_WavWrite
0xffc9a310,task_WBCtrl
0xffc79c0c,task_WBIntegTask
0xffc5c64c,task_WdtPrint
0xffc5c700,task_WdtReset
0xffde6e00,task_ZoomEvent
0xffd16c2c,TerminateAdjustmentSystem_FW
0xffc3d954,Terminatedccd_FW
0xffc3d954,TerminateDigicon_FW
0xffdc1a04,TerminateSoundRec_FW
0xffc3d4ac,TerminateTestRec_FW
0xffc57a88,time
0xffc17ccc,TryPostMessageQueue
0xffc17bb4,TryReceiveMessageQueue
0xffc0b720,TryTakeSemaphore
0xffdb9bcc,TurnOffAFLamp_FW
0xffc6c570,TurnOffBackLight
0xffc313f8,TurnOffDisplay
0xffdb9bb0,TurnOnAFLamp_FW
0xffc6c558,TurnOnBackLight
0xffc313e8,TurnOnDisplay
0xffd16aec,UI.Create_FW
0xffd16aec,UI_RegistDebugEventProc_FW
0xffd15d30,UI_ShowStateOfRecMode_FW
0xffc61f30,UiEvnt_StartDisguiseCradleStatus_FW
0xffc61f40,UiEvnt_StopDisguiseCradleStatus_FW
0xffd39854,UIFS_Capture_FW
0xffd3995c,UIFS_CaptureNoneStop_FW
0xffd15ee4,UIFS_ClosePopupStrobe_FW
0xffd1605c,UIFS_ConnectVideo_FW
0xffd1608c,UIFS_DisconnectVideo_FW
0xffd1618c,UIFS_EndClockMode_FW
0xffd1619c,UIFS_GetMovieRecoadableNumber_FW
0xffd161e4,UIFS_GetStillShotableNumber_FW
0xffd15f14,UIFS_MountExtFlash_FW
0xffd3a92c,UIFS_MoveZoomTo_FW
0xffd15eb4,UIFS_OpenPopupStrobe_FW
0xffd15f74,UIFS_PressTeleButton_FW
0xffd15fe8,UIFS_PressWideButton_FW
0xffd160c4,UIFS_RestartPostingUIEvent_FW
0xffd1616c,UIFS_SetCaptureModeToISO3200_FW
0xffd16130,UIFS_SetCaptureModeToM_FW
0xffd16164,UIFS_SetCaptureModeToMacro_FW
0xffd160c8,UIFS_SetCaptureModeToP_FW
0xffd160fc,UIFS_SetCaptureModeToTv_FW
0xffd16194,UIFS_SetCradleSetting_FW
0xffd15e64,UIFS_SetDialMovieRec_FW
0xffd15e8c,UIFS_SetDialPlay_FW
0xffd15e30,UIFS_SetDialStillRec_FW
0xffd16184,UIFS_StartClockMode_FW
0xffc6b584,UIFS_StartMovieRecord_FW
0xffc6b5b8,UIFS_StopMovieRecord_FW
0xffd160c0,UIFS_StopPostingUIEvent_FW
0xffd15f44,UIFS_UnmountExtFlash_FW
0xffd15fb0,UIFS_UnpressTeleButton_FW
0xffd16024,UIFS_UnpressWideButton_FW
0xffd2aa58,UIFS_WriteFirmInfoToFile
0xffd2aa58,UIFS_WriteFirmInfoToFile_FW
0xffc383dc,UndisplayFactoryMode_FW
0xffc571ec,UnLoadScript_FW
0xffc16084,UnlockAE
0xffc15c1c,UnlockAF
0xffc62070,UnlockMainPower
0xffc62070,UnlockMainPower_FW
0xffc0b5c4,UnregisterInterruptHandler
0xffd3a34c,UnsetZoomForMovie
0xffc414c8,UpdateMBROnFlash
0xffc105f4,VbattGet
0xffc105f4,VbattGet_FW
0xffdf15ac,VerifyByte_FW
0xffc0d80c,vsprintf
0xffd15434,Wait_FW
0xffc177bc,WaitForAllEventFlag
0xffc0bd50,WaitForAllEventFlagStrictly
0xffc17718,WaitForAnyEventFlag
0xffc0bd24,WaitForAnyEventFlagStrictly
0xffc13c34,Write
0xffc13c34,write
0xffc13c34,Write_FW
0xffc39dbc,WRITEADJTABLETOFROM_FW
0xffd01548,WriteSDCard
0xffd1cb70,WriteToRom_FW
